#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
AIPL1	0.182115	0.432614	0.182115	*
ZNF112	0.18206	1.0717	0.18206	*
SGSM1	0.182031	2.14986	0.182031	*
POLR2M	0.181826	0.695252	0.181826	*
GNL3	0.181815	0.76432	0.181815	*
GNB1L	0.18178	0.993024	0.18178	*
EML3	0.181779	1.2702	0.181779	*
NDUFAF7	0.181766	0.672801	0.181766	*
PTPN22	0.181694	0.612347	0.181694	*
PXYLP1	0.181686	0.448601	0.181686	*
ATE1	0.1816	1.15567	0.1816	*
FANCL	0.18132	1.50712	0.18132	*
FAM234B	0.18132	1.03423	0.18132	*
RPH3A	0.181318	1.26318	0.181318	*
NDOR1	0.181312	0.547384	0.181312	*
ZNF550	0.181263	0.534299	0.181263	*
APTX	0.18124	0.558127	0.18124	*
SERINC4	0.181184	0.803444	0.181184	*
PROCA1	0.181179	1.25515	0.181179	*
TMPRSS15	0.181154	2.06826	0.181154	*
VNN2	0.181142	0.746715	0.181142	*
CD74	0.181124	0.364167	0.181124	*
SIRPB2	0.181078	0.554576	0.181078	*
TCERG1L	0.181034	0.91857	0.181034	*
SLC7A6	0.181024	0.485241	0.181024	*
URB2	0.181017	2.05484	0.181017	*
KRT16	0.180959	0.761304	0.180959	*
C6	0.180956	1.98267	0.180956	*
DTX4	0.180913	0.863499	0.180913	*
PKHD1	0.180866	3.31414	0.180866	*
ATG16L1	0.180776	0.490188	0.180776	*
FAM126A	0.180762	1.1085	0.180762	*
ITGAE	0.180672	1.01879	0.180672	*
THAP9	0.180651	0.916955	0.180651	*
ST5	0.18064	1.63411	0.18064	*
DCAF11	0.180639	0.826256	0.180639	*
GBP5	0.180554	0.604669	0.180554	*
DONSON	0.180506	0.368633	0.180506	*
VAT1L	0.180455	0.604817	0.180455	*
GOLGA4	0.180325	1.58175	0.180325	*
SALL2	0.180269	2.84417	0.180269	*
STIM1	0.180219	0.728286	0.180219	*
AKAP2	0.180096	0.61502	0.180096	*
OR2F2	0.180066	0.540682	0.180066	*
ITPR2	0.180054	2.65652	0.180054	*
PHF20	0.180046	1.42435	0.180046	*
CENPN	0.180035	1.31413	0.180035	*
SETD4	0.180031	0.573986	0.180031	*
OR2M5	0.180028	0.672777	0.180028	*
MAP3K19	0.180025	0.912524	0.180025	*
NLRP2	0.180012	1.90327	0.180012	*
TMTC4	0.179935	0.981565	0.179935	*
ARHGAP10	0.179799	1.13082	0.179799	*
AKAP6	0.179772	1.9075	0.179772	*
ZBTB7C	0.179681	0.971186	0.179681	*
VPS39	0.179661	0.763528	0.179661	*
CCDC110	0.179657	1.41966	0.179657	*
ALDOB	0.179626	1.16831	0.179626	*
PYGM	0.179541	1.40739	0.179541	*
LRRC37A3	0.179537	0.980667	0.179537	*
XIRP2	0.179526	4.79898	0.179526	*
ADNP2	0.179517	0.576188	0.179517	*
MPND	0.179492	0.309394	0.179492	*
MYO18A	0.179456	2.30346	0.179456	*
CDC14A	0.179199	0.941712	0.179199	*
HCRTR2	0.179184	1.05463	0.179184	*
PAN2	0.179168	0.406267	0.179168	*
KRT40	0.179149	1.14727	0.179149	*
SYNE4	0.179143	0.8837	0.179143	*
TMCO4	0.179095	0.589391	0.179095	*
CATSPER1	0.178945	1.21836	0.178945	*
NEU2	0.178926	0.738729	0.178926	*
VARS	0.178914	1.13073	0.178914	*
PADI2	0.178864	0.856396	0.178864	*
PGLYRP2	0.178842	0.907585	0.178842	*
GALNT4	0.178803	0.553502	0.178803	*
ZNF33A	0.178784	1.59114	0.178784	*
SGOL1	0.17874	1.0848	0.17874	*
VSIG10L	0.17871	1.27054	0.17871	*
MAP1S	0.178707	2.00991	0.178707	*
ENPP3	0.178598	0.629583	0.178598	*
PSMD5	0.178438	0.486256	0.178438	*
PALM	0.178379	0.58091	0.178379	*
C19orf54	0.178351	0.854549	0.178351	*
DHX34	0.178309	1.46446	0.178309	*
CLIC6	0.178295	0.721022	0.178295	*
WDR59	0.178287	0.930636	0.178287	*
TAF3	0.177939	1.33803	0.177939	*
INSM2	0.177901	1.03519	0.177901	*
GADL1	0.177801	1.14278	0.177801	*
ZNF519	0.177799	0.752681	0.177799	*
SGPP2	0.17777	0.51418	0.17777	*
FNIP2	0.177741	1.75763	0.177741	*
SETD1B	0.17767	2.2394	0.17767	*
SLC26A9	0.177592	1.50613	0.177592	*
CYP1A2	0.177479	1.03589	0.177479	*
LUZP1	0.177459	1.65194	0.177459	*
EFCAB12	0.177405	0.710202	0.177405	*
NOP2	0.177345	0.870557	0.177345	*
PTPN21	0.177266	1.17541	0.177266	*
CHRM5	0.177168	0.62581	0.177168	*
TAL1	0.176944	0.986573	0.176944	*
ERN1	0.176923	1.39474	0.176923	*
LRTM1	0.176877	1.19885	0.176877	*
CCDC71	0.17684	1.23757	0.17684	*
PIK3C2A	0.176837	1.13927	0.176837	*
KLHL33	0.176789	0.746988	0.176789	*
DYSF	0.176749	2.78572	0.176749	*
THEG	0.176732	0.794831	0.176732	*
IVNS1ABP	0.176641	0.755358	0.176641	*
CPSF1	0.176453	1.38837	0.176453	*
DSC1	0.176431	0.972816	0.176431	*
LRRC30	0.176272	0.551983	0.176272	*
IGSF9	0.176176	1.16808	0.176176	*
SYNE3	0.17613	1.54935	0.17613	*
CTC1	0.176106	2.05098	0.176106	*
MB21D2	0.176049	0.631645	0.176049	*
POMC	0.175928	0.566483	0.175928	*
MPHOSPH10	0.175841	0.785963	0.175841	*
CABYR	0.175795	0.681198	0.175795	*
RPS6KA5	0.175674	0.641753	0.175674	*
PLEKHA5	0.175657	1.48038	0.175657	*
LFNG	0.175643	0.690519	0.175643	*
MUT	0.175583	0.750307	0.175583	*
CD207	0.175573	0.942039	0.175573	*
NASP	0.175569	0.996689	0.175569	*
SRCAP	0.175456	4.30165	0.175456	*
CUZD1	0.175451	0.428633	0.175451	*
GPNMB	0.175364	0.751217	0.175364	*
CCDC136	0.175212	1.19644	0.175212	*
FAM124A	0.175206	1.21634	0.175206	*
PEAR1	0.174903	0.926569	0.174903	*
ZNF782	0.174847	0.791997	0.174847	*
TLL2	0.174673	1.90979	0.174673	*
CUL9	0.174654	2.7163	0.174654	*
HIF1A	0.174649	1.04749	0.174649	*
DSG3	0.174637	1.21203	0.174637	*
SEC14L5	0.174454	1.16013	0.174454	*
NLRP1	0.174414	1.59938	0.174414	*
HYAL4	0.174358	0.732598	0.174358	*
SAMSN1	0.174341	0.489998	0.174341	*
CNGA4	0.174087	1.22979	0.174087	*
AK7	0.174052	0.639507	0.174052	*
ZNF623	0.174027	0.944753	0.174027	*
OR8D2	0.174026	0.6379	0.174026	*
SLC5A10	0.173546	1.23797	0.173546	*
SLC11A1	0.173255	1.04763	0.173255	*
PADI3	0.173249	1.16135	0.173249	*
ERICH6B	0.173209	0.792253	0.173209	*
ZFYVE26	0.173145	1.6155	0.173145	*
UHRF1BP1	0.173069	1.88424	0.173069	*
SDC3	0.173051	1.19875	0.173051	*
DCT	0.173005	1.3647	0.173005	*
ANKRD1	0.17295	1.35586	0.17295	*
ACSM2A	0.172863	1.09602	0.172863	*
TRAP1	0.172793	1.04019	0.172793	*
MIS18BP1	0.172768	0.992968	0.172768	*
EDEM2	0.17273	1.11209	0.17273	*
CECR2	0.172515	1.8368	0.172515	*
ARHGEF17	0.172474	1.98138	0.172474	*
FAM111B	0.172465	1.08668	0.172465	*
NFKBIZ	0.172394	0.896447	0.172394	*
IRX6	0.172376	1.14026	0.172376	*
TIMM50	0.172267	0.628134	0.172267	*
TRIML2	0.172185	1.11954	0.172185	*
OR5A1	0.17217	0.406421	0.17217	*
ANKAR	0.172144	1.83271	0.172144	*
C22orf29	0.172092	1.05732	0.172092	*
ZNF347	0.171975	1.31015	0.171975	*
TTF2	0.171954	0.933522	0.171954	*
SAC3D1	0.171947	0.595153	0.171947	*
NUGGC	0.171899	1.32391	0.171899	*
CCR5	0.171883	0.739417	0.171883	*
TMEM131	0.171871	1.85854	0.171871	*
ANKUB1	0.171863	0.877925	0.171863	*
ZNF175	0.171562	1.20042	0.171562	*
RNF25	0.171498	0.42807	0.171498	*
ELP4	0.171491	0.536713	0.171491	*
OR2T4	0.171485	0.652	0.171485	*
UNC5CL	0.171403	0.812687	0.171403	*
ITIH5	0.171295	2.61397	0.171295	*
DLGAP5	0.171259	0.661103	0.171259	*
ATP8B4	0.171255	1.06408	0.171255	*
C8orf48	0.171251	1.08921	0.171251	*
OR5B2	0.171173	0.649526	0.171173	*
CYP4F12	0.171119	1.04098	0.171119	*
MAMLD1	0.171089	1.5874	0.171089	*
SLFNL1	0.171088	1.60765	0.171088	*
STIL	0.171069	0.917678	0.171069	*
ZNF484	0.170962	1.24955	0.170962	*
NUB1	0.170948	0.794323	0.170948	*
CYP4V2	0.170945	0.708505	0.170945	*
RSPH1	0.170879	0.497179	0.170879	*
NOP56	0.170843	0.801162	0.170843	*
TSC22D2	0.170806	0.646434	0.170806	*
ABCA5	0.170735	1.67199	0.170735	*
PDE4C	0.170726	0.884682	0.170726	*
UQCRC1	0.170725	1.01794	0.170725	*
MDC1	0.170712	1.62134	0.170712	*
NUDT13	0.170695	0.450865	0.170695	*
HRH4	0.170664	0.720257	0.170664	*
ZNF239	0.170628	0.407236	0.170628	*
ATF4	0.170564	0.51823	0.170564	*
OR9K2	0.170418	0.844433	0.170418	*
LPXN	0.170388	0.492893	0.170388	*
TRMT12	0.170142	1.09655	0.170142	*
RFPL2	0.170012	0.472148	0.170012	*
CHMP1A	0.169829	1.10429	0.169829	*
OR9Q1	0.16978	0.641482	0.16978	*
ZNF155	0.169644	0.726686	0.169644	*
APOBEC3B	0.169559	0.642981	0.169559	*
ARHGEF19	0.169497	0.473646	0.169497	*
SLK	0.169387	1.34575	0.169387	*
MCM4	0.169216	1.04318	0.169216	*
GOLIM4	0.169183	1.04736	0.169183	*
VNN1	0.169135	0.97834	0.169135	*
FAM205A	0.169133	0.820147	0.169133	*
UTRN	0.169036	2.27912	0.169036	*
SLC39A13	0.168894	0.41321	0.168894	*
OBP2B	0.220311	0.168792	0.168792	-
IQCD	0.168707	0.909798	0.168707	*
ERAP1	0.168609	0.773616	0.168609	*
LRIG2	0.168489	0.752577	0.168489	*
IL17RB	0.168402	1.20365	0.168402	*
MMADHC	0.168393	0.291232	0.168393	*
C17orf74	0.168345	1.16835	0.168345	*
BRWD1	0.168327	1.2893	0.168327	*
ZNF195	0.168325	0.517254	0.168325	*
SLC38A4	0.168193	0.949753	0.168193	*
SNAP91	0.168157	1.69603	0.168157	*
GPRC6A	0.168142	0.826976	0.168142	*
LATS2	0.168063	2.12571	0.168063	*
ZFP2	0.167957	0.963917	0.167957	*
KIAA1210	0.167956	1.13461	0.167956	*
MCOLN1	0.167872	0.9971	0.167872	*
OSR2	0.167664	1.07254	0.167664	*
RPS6KB2	0.167597	0.351779	0.167597	*
CD22	0.167567	1.49815	0.167567	*
ANKRD16	0.167382	0.48889	0.167382	*
ALPK2	0.167375	1.7877	0.167375	*
PRRC2B	0.167321	1.5409	0.167321	*
CERK	0.16732	0.563956	0.16732	*
IFI44	0.167283	0.543072	0.167283	*
ZFYVE16	0.16726	0.937134	0.16726	*
TRIM58	0.167256	1.01316	0.167256	*
MOCOS	0.16724	0.991325	0.16724	*
CASKIN1	0.167177	1.67899	0.167177	*
CFAP97	0.167134	0.670542	0.167134	*
EPC1	0.167103	1.10211	0.167103	*
C15orf52	0.167091	0.911604	0.167091	*
HADHA	0.167063	0.684322	0.167063	*
TTI1	0.167051	0.950295	0.167051	*
TMPRSS11F	0.167037	0.655322	0.167037	*
ACTRT2	0.166989	0.754985	0.166989	*
ZNF117	0.166863	0.927064	0.166863	*
MTNR1B	0.166844	1.2561	0.166844	*
CPNE6	0.166825	0.767751	0.166825	*
OR2D3	0.16675	0.466226	0.16675	*
WNK1	0.16671	2.03811	0.16671	*
PRSS36	0.166691	0.457675	0.166691	*
FAM171A2	0.166566	0.591664	0.166566	*
MKS1	0.166546	0.6869	0.166546	*
STON1-GTF2A1L	0.16649	1.33062	0.16649	*
SLC38A8	0.166444	0.787324	0.166444	*
PLBD2	0.166259	0.627536	0.166259	*
PREX1	0.166224	2.1329	0.166224	*
ENDOU	0.166185	1.34083	0.166185	*
ZFHX3	0.16618	3.70765	0.16618	*
SPATA21	0.166117	0.231904	0.166117	*
CEP135	0.166023	1.67691	0.166023	*
MAMDC2	0.165961	0.772734	0.165961	*
SFRP5	0.165923	0.412952	0.165923	*
RTKN2	0.165882	1.11804	0.165882	*
DNAJC21	0.165868	0.587209	0.165868	*
OR2M7	0.165762	0.541475	0.165762	*
HMCN1	0.16569	3.98832	0.16569	*
TRMT61B	0.165658	0.624218	0.165658	*
ZNF717	0.165505	0.450766	0.165505	*
ZNF844	0.165363	1.3921	0.165363	*
GAL3ST2	0.165158	0.846741	0.165158	*
SETD1A	0.165129	2.48895	0.165129	*
VRK2	0.1649	0.952542	0.1649	*
NCKAP5L	0.164771	1.92434	0.164771	*
MAP7	0.164753	1.14733	0.164753	*
HSPBAP1	0.164744	0.469663	0.164744	*
ZNF189	0.164693	0.795366	0.164693	*
C9orf91	0.164639	0.307841	0.164639	*
ODF3L2	0.164511	1.07254	0.164511	*
TNN	0.164505	2.51325	0.164505	*
SIMC1	0.164303	1.6555	0.164303	*
FLVCR2	0.164185	1.09749	0.164185	*
JAG2	0.164044	1.13487	0.164044	*
SERPINA9	0.163999	0.799634	0.163999	*
RUSC2	0.163917	1.19714	0.163917	*
NSMAF	0.1638	1.21523	0.1638	*
FAM171A1	0.163799	0.909917	0.163799	*
FCHSD1	0.163751	0.985655	0.163751	*
TNXB	0.163736	3.71308	0.163736	*
ADGRE5	0.163689	0.952061	0.163689	*
SGCB	0.163658	1.04704	0.163658	*
WDR35	0.163621	1.81282	0.163621	*
CDH16	0.163525	1.15856	0.163525	*
KRT35	0.163477	0.519252	0.163477	*
SNX15	0.163432	0.748191	0.163432	*
ZC3H6	0.16327	1.35861	0.16327	*
VAV2	0.163227	1.13547	0.163227	*
PAMR1	0.163169	1.14842	0.163169	*
TSC2	0.163165	1.41685	0.163165	*
SFTPC	0.163121	0.632344	0.163121	*
SMPD4	0.163093	1.49823	0.163093	*
FAAP100	0.162971	1.00172	0.162971	*
ZSCAN29	0.162968	0.848391	0.162968	*
RCN3	0.162809	0.946047	0.162809	*
PRR11	0.162784	0.478933	0.162784	*
WEE2	0.162687	0.719537	0.162687	*
SVEP1	0.162487	1.98192	0.162487	*
TOPAZ1	0.162478	0.887326	0.162478	*
CENPC	0.162453	0.835263	0.162453	*
RBM6	0.162268	0.800673	0.162268	*
ZNF280A	0.162248	0.721644	0.162248	*
LDB3	0.162195	2.04046	0.162195	*
PLA2G4D	0.162047	0.890038	0.162047	*
DAB2IP	0.161832	1.3962	0.161832	*
GAS2L3	0.161789	1.07911	0.161789	*
HIST1H1E	0.16175	0.714634	0.16175	*
DIEXF	0.161686	0.654329	0.161686	*
PNLIPRP3	0.161591	1.10001	0.161591	*
MATN2	0.161587	1.24797	0.161587	*
KIAA1033	0.161513	1.15683	0.161513	*
RTN2	0.161439	0.441032	0.161439	*
CEACAM4	0.161399	0.607386	0.161399	*
ANGPTL5	0.161374	0.849177	0.161374	*
IPO4	0.161359	1.48918	0.161359	*
C5	0.161332	1.3197	0.161332	*
RABL2A	0.161325	0.387676	0.161325	*
FSIP1	0.161251	0.921007	0.161251	*
CYP3A43	0.161133	0.477686	0.161133	*
BMP8A	0.161032	0.950218	0.161032	*
ATP2A3	0.161032	1.27629	0.161032	*
SYCP2	0.161012	2.45802	0.161012	*
ITGA3	0.160973	1.71868	0.160973	*
KRT15	0.16096	0.82902	0.16096	*
P2RY14	0.16094	0.72753	0.16094	*
LRRC8C	0.160927	0.683553	0.160927	*
CRISP3	0.160857	0.643488	0.160857	*
SIGLEC10	0.160757	1.86259	0.160757	*
SULT1A2	0.160693	0.535727	0.160693	*
RPUSD1	0.160651	0.655584	0.160651	*
GPRIN3	0.160621	0.584781	0.160621	*
PADI4	0.160549	0.625412	0.160549	*
INCENP	0.160468	0.935586	0.160468	*
SEC24D	0.16033	1.23301	0.16033	*
ABCB8	0.16022	2.07092	0.16022	*
RBM34	0.160131	1.19565	0.160131	*
CCDC137	0.160124	0.549581	0.160124	*
GAMT	0.160067	1.06361	0.160067	*
CGNL1	0.160039	1.09545	0.160039	*
ITGB5	0.160024	0.786917	0.160024	*
IFRD2	0.160006	0.97806	0.160006	*
TBC1D32	0.159972	1.63346	0.159972	*
SH3PXD2B	0.159936	1.75449	0.159936	*
TOR1AIP2	0.159915	0.751512	0.159915	*
MGAM	0.159845	2.3249	0.159845	*
CCIN	0.159785	0.755896	0.159785	*
TUT1	0.159717	0.878477	0.159717	*
AMDHD1	0.159602	0.784229	0.159602	*
SYT6	0.159595	0.867213	0.159595	*
FAM129B	0.159572	1.16018	0.159572	*
SLC7A2	0.159559	2.21991	0.159559	*
PCDHGC3	0.159294	1.2843	0.159294	*
TARM1	0.159258	0.36147	0.159258	*
NLRP5	0.159163	2.18892	0.159163	*
SETD6	0.159134	0.306966	0.159134	*
C16orf46	0.159125	0.616184	0.159125	*
PGAP3	0.159057	0.462934	0.159057	*
HIRIP3	0.159011	0.844731	0.159011	*
TBXAS1	0.158973	1.19716	0.158973	*
DSP	0.158901	2.06969	0.158901	*
PDCD6IP	0.158836	1.20342	0.158836	*
MTHFD1L	0.158802	1.05474	0.158802	*
C20orf194	0.158791	1.26941	0.158791	*
GOLGA3	0.158762	1.76679	0.158762	*
NT5E	0.158639	0.530138	0.158639	*
PITPNM2	0.158504	1.08325	0.158504	*
DCST1	0.158494	1.6687	0.158494	*
LRFN3	0.158412	0.874154	0.158412	*
DDX31	0.158366	1.39734	0.158366	*
OR4K5	0.158302	1.45252	0.158302	*
CORO7	0.158259	1.57189	0.158259	*
CNST	0.157953	0.68325	0.157953	*
OR1S1	0.157932	0.559013	0.157932	*
CALR	0.157916	0.514024	0.157916	*
CRYBB3	0.157905	0.531591	0.157905	*
FAM13A	0.157825	1.39832	0.157825	*
KANSL1L	0.157805	0.782358	0.157805	*
OR13A1	0.157792	0.651922	0.157792	*
PAX4	0.157746	0.54368	0.157746	*
BIN2	0.157577	0.958275	0.157577	*
POLH	0.157543	0.835961	0.157543	*
MMP14	0.157469	0.60367	0.157469	*
PLEKHM2	0.157424	2.24595	0.157424	*
SBF1	0.15734	1.83288	0.15734	*
YEATS2	0.157197	1.33027	0.157197	*
SERPINA5	0.157147	0.596253	0.157147	*
TMPRSS5	0.157117	1.32554	0.157117	*
PHLPP1	0.157106	1.59544	0.157106	*
KRT3	0.157102	0.995234	0.157102	*
MUS81	0.157087	0.787487	0.157087	*
SPIRE2	0.157068	0.811363	0.157068	*
PATL1	0.157013	0.936348	0.157013	*
UBQLN3	0.157012	1.19275	0.157012	*
ABCG8	0.156971	1.56015	0.156971	*
GBP7	0.156943	0.967269	0.156943	*
ZNF391	0.156932	0.950881	0.156932	*
OR10K1	0.156924	0.765933	0.156924	*
IMPDH1	0.156874	0.427449	0.156874	*
BAZ1A	0.156871	1.46096	0.156871	*
LRRC74B	0.156861	0.752505	0.156861	*
ZUFSP	0.156746	0.738268	0.156746	*
ZXDC	0.156539	0.564642	0.156539	*
IQUB	0.156525	1.35128	0.156525	*
CCDC22	0.156503	0.935692	0.156503	*
ROS1	0.156281	2.60337	0.156281	*
USP17L2	0.156191	1.06796	0.156191	*
ZNF197	0.156105	0.613651	0.156105	*
OMA1	0.15607	0.518464	0.15607	*
RFTN2	0.156052	0.388959	0.156052	*
MASP2	0.155975	1.43739	0.155975	*
CAPN14	0.155882	1.72519	0.155882	*
AMER2	0.155882	1.21217	0.155882	*
ZCCHC6	0.155869	1.50557	0.155869	*
TDRD1	0.155791	0.884912	0.155791	*
ITIH4	0.155694	1.09286	0.155694	*
LAX1	0.155587	0.534021	0.155587	*
RIPK4	0.155537	1.14577	0.155537	*
ARHGAP9	0.155497	1.44019	0.155497	*
LMCD1	0.155401	1.2266	0.155401	*
MEGF10	0.155363	1.14163	0.155363	*
ADAM15	0.155285	1.10711	0.155285	*
PPP4R3B	0.155277	0.928595	0.155277	*
NLRP13	0.155267	1.47456	0.155267	*
RHD	0.155233	0.854736	0.155233	*
LIPC	0.155148	0.997968	0.155148	*
TAF4B	0.155145	1.18321	0.155145	*
TRAF3IP3	0.155137	0.562478	0.155137	*
TGOLN2	0.154993	0.521137	0.154993	*
ALDH3A1	0.154984	1.1681	0.154984	*
TMEM108	0.15493	1.0396	0.15493	*
TAS2R39	0.154918	0.769492	0.154918	*
RAVER1	0.154916	1.64749	0.154916	*
EPG5	0.154857	2.85466	0.154857	*
BTBD16	0.15485	0.513104	0.15485	*
OXA1L	0.154818	0.837801	0.154818	*
OR51B5	0.154794	1.0086	0.154794	*
WISP1	0.154783	0.921244	0.154783	*
RNF111	0.154584	1.22396	0.154584	*
MMP27	0.154558	0.81479	0.154558	*
KIF25	0.154522	1.21164	0.154522	*
ZSCAN25	0.154516	0.487825	0.154516	*
ACOX3	0.154434	1.15078	0.154434	*
FAM83C	0.154388	1.37999	0.154388	*
MVP	0.154326	1.01065	0.154326	*
COL7A1	0.154106	2.67801	0.154106	*
SENP6	0.154055	0.754155	0.154055	*
CENPE	0.153894	2.05109	0.153894	*
TYK2	0.153831	1.2288	0.153831	*
GBP6	0.153803	1.11759	0.153803	*
PSG8	0.153782	1.60521	0.153782	*
SLC8A3	0.153626	0.8621	0.153626	*
MRPS7	0.153594	0.413962	0.153594	*
ZNF254	0.153434	1.05397	0.153434	*
CCNB2	0.153376	0.642002	0.153376	*
ADAMTSL1	0.153357	2.42118	0.153357	*
MMP1	0.153336	0.582816	0.153336	*
CATSPER3	0.153289	0.930172	0.153289	*
ZAK	0.153242	0.570584	0.153242	*
FAM83A	0.153135	0.553111	0.153135	*
MATN4	0.153045	1.11799	0.153045	*
RGL3	0.153043	1.26725	0.153043	*
SPATA13	0.152914	1.17393	0.152914	*
FPGT	0.152899	0.647146	0.152899	*
SMG8	0.152873	1.5165	0.152873	*
ARHGAP39	0.152855	0.925644	0.152855	*
OR6C4	0.152823	0.510263	0.152823	*
ABLIM2	0.152617	0.846772	0.152617	*
PRSS54	0.152579	1.18328	0.152579	*
RNF216	0.152519	1.24002	0.152519	*
ATP10D	0.152496	1.25822	0.152496	*
LOXL1	0.152494	0.705972	0.152494	*
SIRPG	0.152488	0.313993	0.152488	*
SLC7A9	0.152478	0.52712	0.152478	*
TBCC	0.15243	0.724486	0.15243	*
CCDC50	0.152379	0.734805	0.152379	*
SHD	0.152293	0.435185	0.152293	*
PPP1R12B	0.152282	0.938609	0.152282	*
LY75-CD302	0.152145	0.811343	0.152145	*
ZNF488	0.152054	0.554574	0.152054	*
TCTN1	0.151983	0.826588	0.151983	*
CABIN1	0.151914	1.77709	0.151914	*
AREL1	0.15191	0.895358	0.15191	*
ADCK1	0.151834	0.844493	0.151834	*
LPCAT2	0.15171	0.792795	0.15171	*
NPHP3	0.151658	1.43854	0.151658	*
USP8	0.151636	0.670999	0.151636	*
STAT5A	0.151605	1.2387	0.151605	*
CYP24A1	0.151533	1.0485	0.151533	*
GPANK1	0.151495	0.869977	0.151495	*
NCOA4	0.151449	0.817214	0.151449	*
MMP17	0.151262	1.03901	0.151262	*
MUC15	0.151252	1.31856	0.151252	*
GLDC	0.150987	1.1286	0.150987	*
SMPDL3B	0.15087	0.695052	0.15087	*
CCDC154	0.150707	1.15634	0.150707	*
LAMA1	0.150645	3.56879	0.150645	*
PPP4R2	0.150644	0.497048	0.150644	*
ENTPD8	0.150554	0.816994	0.150554	*
LRRK1	0.150393	2.66556	0.150393	*
ZNF429	0.150357	1.26118	0.150357	*
NKX1-2	0.15024	0.604641	0.15024	*
PTDSS2	0.150208	0.637124	0.150208	*
MAP3K9	0.150018	1.37797	0.150018	*
WDR43	0.149956	0.645575	0.149956	*
ARAP3	0.149937	1.83816	0.149937	*
GUCY2D	0.149925	1.25702	0.149925	*
SELP	0.149815	1.88368	0.149815	*
NME8	0.149757	0.805245	0.149757	*
PUS3	0.149711	1.06867	0.149711	*
NCLN	0.149669	0.815659	0.149669	*
TTC21B	0.149567	1.75926	0.149567	*
GAB4	0.149557	0.814954	0.149557	*
SHROOM3	0.14955	1.51844	0.14955	*
NCKAP5	0.149472	4.06268	0.149472	*
MECOM	0.149377	0.728427	0.149377	*
ADAMTSL3	0.149317	2.81399	0.149317	*
SLC45A4	0.149137	1.40782	0.149137	*
CPNE3	0.149137	0.934394	0.149137	*
POLD3	0.149088	0.852145	0.149088	*
NDNF	0.149026	1.13097	0.149026	*
FAM186B	0.148955	0.940734	0.148955	*
SFTPA2	0.148941	0.605448	0.148941	*
CRAMP1	0.148878	0.775086	0.148878	*
POLK	0.148845	0.875611	0.148845	*
CASQ1	0.148839	0.816635	0.148839	*
PPP1R15B	0.14883	0.569113	0.14883	*
WWOX	0.148824	1.81045	0.148824	*
SPATA18	0.148794	0.550501	0.148794	*
C1orf168	0.148775	1.26581	0.148775	*
PRR14	0.148658	0.640582	0.148658	*
CCDC79	0.148596	0.673614	0.148596	*
FSTL4	0.148466	1.64771	0.148466	*
FAM83G	0.148466	1.10692	0.148466	*
LRRC32	0.148435	1.22889	0.148435	*
ZNF280D	0.148416	0.954373	0.148416	*
TTBK1	0.148412	2.29546	0.148412	*
SERPINF2	0.148385	0.715564	0.148385	*
NOTUM	0.148349	1.29429	0.148349	*
USP54	0.148301	1.21275	0.148301	*
PTPRN	0.148257	0.868012	0.148257	*
ZNF226	0.148187	0.942914	0.148187	*
KIAA0232	0.14815	1.31077	0.14815	*
FASTKD2	0.148128	0.862405	0.148128	*
SFTPB	0.148049	0.827421	0.148049	*
ZFYVE9	0.148048	2.85161	0.148048	*
MATN3	0.148038	0.62551	0.148038	*
CSF1	0.148024	0.747433	0.148024	*
DCAF8L1	0.147933	1.4709	0.147933	*
MINK1	0.147921	1.96499	0.147921	*
ZNF621	0.14777	0.813323	0.14777	*
DDX60L	0.147656	1.78424	0.147656	*
ZNF41	0.147601	0.529616	0.147601	*
BEND4	0.147577	0.875769	0.147577	*
OC90	0.147523	0.681813	0.147523	*
TESK2	0.147224	0.521164	0.147224	*
TRIM5	0.147199	0.39302	0.147199	*
POM121L2	0.147178	1.45353	0.147178	*
FAM151A	0.1471	0.589222	0.1471	*
KIF23	0.147099	1.2729	0.147099	*
ASXL3	0.147099	1.49354	0.147099	*
MOCS1	0.146887	0.653107	0.146887	*
CXorf36	0.146764	0.866349	0.146764	*
RIN3	0.146733	0.7579	0.146733	*
DCLRE1A	0.146723	0.538052	0.146723	*
DCHS1	0.146593	3.27509	0.146593	*
OR2Y1	0.146568	0.861069	0.146568	*
CES2	0.146534	0.455853	0.146534	*
KIAA1919	0.146491	0.526353	0.146491	*
PLEKHH2	0.146407	1.81266	0.146407	*
ERAP2	0.14636	1.51044	0.14636	*
ANXA9	0.14632	0.57831	0.14632	*
RCL1	0.146212	1.08793	0.146212	*
PNPT1	0.146205	1.31151	0.146205	*
KIF15	0.146175	0.792232	0.146175	*
USP20	0.146044	0.970931	0.146044	*
FKRP	0.14602	0.551821	0.14602	*
GANC	0.145939	1.04536	0.145939	*
GGA1	0.145862	0.771346	0.145862	*
ATN1	0.145817	0.608195	0.145817	*
ZNF587B	0.145811	0.703565	0.145811	*
NEDD9	0.145775	1.35472	0.145775	*
CHD1L	0.145774	1.07646	0.145774	*
ACTL7A	0.145662	0.484248	0.145662	*
ALDH1L2	0.145459	0.83585	0.145459	*
TNIP3	0.145095	1.30521	0.145095	*
OR4C16	0.145094	0.741979	0.145094	*
MOCS3	0.145061	0.806871	0.145061	*
VPS45	0.145008	0.835425	0.145008	*
