#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
DIAPH1	0.201549	1.21537	0.201549	*
CNGB1	0.20153	2.85755	0.20153	*
LRP3	0.201482	1.63769	0.201482	*
TLR4	0.201337	0.811678	0.201337	*
SYPL2	0.201209	0.782121	0.201209	*
SLC39A2	0.201121	0.380745	0.201121	*
DCT	0.201054	1.54909	0.201054	*
ST5	0.201052	1.83281	0.201052	*
GAL3ST2	0.201045	0.837634	0.201045	*
C10orf12	0.200561	2.40103	0.200561	*
SLC22A14	0.200539	1.38275	0.200539	*
BIN2	0.200442	1.15405	0.200442	*
YAP1	0.20031	0.783482	0.20031	*
TMEM139	0.200267	0.558177	0.200267	*
CNST	0.200205	0.769462	0.200205	*
WWOX	0.200129	2.54159	0.200129	*
PLOD3	0.200075	1.09867	0.200075	*
GPR162	0.200019	1.12299	0.200019	*
SLC29A2	0.19997	0.890809	0.19997	*
CDAN1	0.199842	1.69209	0.199842	*
SLC6A9	0.199738	0.648553	0.199738	*
TRMT61B	0.199658	0.827005	0.199658	*
MED16	0.199617	1.60606	0.199617	*
LRIG2	0.199265	1.1678	0.199265	*
REC114	0.199202	0.658179	0.199202	*
CCDC173	0.199144	1.67671	0.199144	*
CPT1B	0.199141	1.20498	0.199141	*
STON1-GTF2A1L	0.199112	1.6666	0.199112	*
TANGO2	0.199023	1.37457	0.199023	*
PROL1	0.198887	1.21651	0.198887	*
ZNF662	0.198769	0.66235	0.198769	*
FAM124A	0.198745	1.30599	0.198745	*
USP2	0.198617	1.02123	0.198617	*
NFRKB	0.19859	1.65041	0.19859	*
ERVFRD-1	0.198467	0.955741	0.198467	*
MOCOS	0.198461	1.19293	0.198461	*
TDRD9	0.198439	1.11572	0.198439	*
RPS6KB2	0.198411	0.427348	0.198411	*
ATG2A	0.198333	2.86401	0.198333	*
CTSA	0.198251	0.889416	0.198251	*
LRRC43	0.198164	1.96568	0.198164	*
OMA1	0.19786	0.704109	0.19786	*
ACSM5	0.19783	0.979949	0.19783	*
ZNF57	0.197824	1.22415	0.197824	*
SELENBP1	0.197681	0.391639	0.197681	*
PAMR1	0.197498	1.34414	0.197498	*
NLRP5	0.197495	2.47089	0.197495	*
SHISA9	0.197456	0.863835	0.197456	*
SRFBP1	0.197382	1.37171	0.197382	*
OR4D6	0.197369	0.668497	0.197369	*
DCP1B	0.197286	0.774948	0.197286	*
SFI1	0.197243	1.56002	0.197243	*
PHYKPL	0.197206	0.904662	0.197206	*
SLC14A2	0.19712	0.840157	0.19712	*
CAGE1	0.197107	1.30578	0.197107	*
PCCB	0.197055	0.672024	0.197055	*
CCNB2	0.197048	0.645283	0.197048	*
FGFR4	0.197039	1.05781	0.197039	*
PCYOX1L	0.197037	0.461176	0.197037	*
ELFN1	0.196718	1.55098	0.196718	*
NID1	0.196698	2.56243	0.196698	*
TMEM104	0.196691	1.52144	0.196691	*
RASSF6	0.196644	1.17936	0.196644	*
CNGA4	0.196473	1.37638	0.196473	*
FAM129B	0.196134	1.24253	0.196134	*
CGNL1	0.196127	1.19735	0.196127	*
ADGRA2	0.196076	1.13272	0.196076	*
PRR30	0.196043	1.01263	0.196043	*
MMRN2	0.195936	1.65552	0.195936	*
LMCD1	0.195917	1.47363	0.195917	*
ENPP1	0.19583	1.5022	0.19583	*
SEC24C	0.19567	1.10453	0.19567	*
COL6A5	0.195611	3.21155	0.195611	*
SPHK2	0.195362	1.07847	0.195362	*
GBP2	0.195283	0.579346	0.195283	*
KRTAP5-8	0.195255	0.796278	0.195255	*
SLCO2A1	0.195149	1.37477	0.195149	*
BSN	0.195092	3.77247	0.195092	*
IRX6	0.194879	1.16973	0.194879	*
NODAL	0.194683	0.394604	0.194683	*
CYP1A2	0.194624	1.04968	0.194624	*
PPP1R15B	0.194614	0.63394	0.194614	*
PLA2G4E	0.194602	0.678028	0.194602	*
ABCA13	0.194602	5.49161	0.194602	*
MANEA	0.194596	0.736358	0.194596	*
ACOX3	0.194456	1.44098	0.194456	*
TIGD4	0.194333	0.759205	0.194333	*
AFF1	0.194264	1.63098	0.194264	*
KIAA0226L	0.194217	0.848227	0.194217	*
ALX3	0.194173	0.515099	0.194173	*
OR5B2	0.194023	0.752989	0.194023	*
DPY19L4	0.194018	0.973681	0.194018	*
TMC6	0.193942	1.1236	0.193942	*
PLA2G4D	0.19385	0.928987	0.19385	*
SLC26A9	0.193832	1.6106	0.193832	*
NWD1	0.193642	1.50183	0.193642	*
DNAJC17	0.193578	0.299447	0.193578	*
RAB11FIP5	0.19356	1.05536	0.19356	*
CETP	0.193511	0.899567	0.193511	*
FAM86C1	0.193338	0.588283	0.193338	*
SLC25A52	0.193317	0.83542	0.193317	*
ATP6V1C2	0.193166	0.925964	0.193166	*
KIF27	0.193118	0.953761	0.193118	*
TMEM37	0.192915	0.604382	0.192915	*
PRC1	0.192903	0.659716	0.192903	*
TBKBP1	0.192797	0.592717	0.192797	*
ACBD5	0.192719	1.01765	0.192719	*
ZNF41	0.192647	0.651281	0.192647	*
ARSE	0.192611	1.13406	0.192611	*
POLM	0.192517	1.43612	0.192517	*
MOK	0.192494	1.0744	0.192494	*
FBP2	0.192468	0.67256	0.192468	*
KRTAP10-1	0.192454	0.579672	0.192454	*
MMP14	0.192439	0.579766	0.192439	*
CELA3B	0.192074	0.980779	0.192074	*
SDR9C7	0.192054	0.878202	0.192054	*
SLC27A4	0.19205	0.639922	0.19205	*
BBS12	0.191996	1.23937	0.191996	*
PCDHB14	0.19199	1.79688	0.19199	*
HMOX2	0.191955	0.47848	0.191955	*
FAM83F	0.191937	0.518585	0.191937	*
TRIML2	0.191881	1.27516	0.191881	*
SERPINA10	0.19182	1.08833	0.19182	*
CFHR5	0.19179	1.51481	0.19179	*
DCST2	0.191757	2.22928	0.191757	*
ESX1	0.191537	1.25268	0.191537	*
BDKRB1	0.191488	0.753307	0.191488	*
SCGN	0.191366	0.800189	0.191366	*
AK7	0.19132	0.733016	0.19132	*
WIPF3	0.191248	1.45394	0.191248	*
PDILT	0.19121	1.16246	0.19121	*
HADHA	0.191056	0.863403	0.191056	*
ZNF519	0.190979	0.928957	0.190979	*
C8orf48	0.19097	0.824027	0.19097	*
BAAT	0.190968	1.20195	0.190968	*
ILVBL	0.190922	0.950011	0.190922	*
CLCC1	0.190898	0.901719	0.190898	*
CASP10	0.190651	0.752576	0.190651	*
CALHM1	0.190552	0.568326	0.190552	*
IVL	0.190547	1.36762	0.190547	*
EPG5	0.190508	3.11596	0.190508	*
CARS2	0.190352	0.962343	0.190352	*
SLC3A1	0.19035	1.09163	0.19035	*
GZMK	0.19035	1.18635	0.19035	*
POLRMT	0.190185	3.04664	0.190185	*
OR2G6	0.190125	0.786012	0.190125	*
SAG	0.189731	0.876853	0.189731	*
CTAGE5	0.189602	0.91482	0.189602	*
HGD	0.189597	0.979339	0.189597	*
STON2	0.189568	1.4833	0.189568	*
SPAG5	0.189518	1.51414	0.189518	*
PARP2	0.189435	0.710435	0.189435	*
OR2B11	0.189413	0.783201	0.189413	*
MX1	0.189346	1.22876	0.189346	*
DLL1	0.189337	1.07474	0.189337	*
PCYOX1	0.189256	1.0664	0.189256	*
KATNAL2	0.189207	0.763859	0.189207	*
PNLIPRP3	0.189198	1.37028	0.189198	*
ANKRD2	0.189028	0.955969	0.189028	*
ZNF768	0.188865	1.14565	0.188865	*
ITGB4	0.188852	1.97782	0.188852	*
SYNE4	0.188654	1.04229	0.188654	*
AKAP2	0.18864	0.734038	0.18864	*
CFAP157	0.188507	0.710577	0.188507	*
TMC2	0.18849	1.68762	0.18849	*
CATSPER1	0.188472	1.3818	0.188472	*
ZNF700	0.188413	1.6536	0.188413	*
KIAA1549L	0.188412	2.32139	0.188412	*
CLDN20	0.18819	0.649973	0.18819	*
KCNJ14	0.188161	0.450607	0.188161	*
SLC12A3	0.188086	1.58082	0.188086	*
ZNF318	0.18797	1.89532	0.18797	*
RPUSD1	0.187724	0.795112	0.187724	*
NFIC	0.187649	1.00817	0.187649	*
SPACA3	0.187532	0.642551	0.187532	*
NOTCH4	0.187397	1.77431	0.187397	*
ZNF117	0.187385	1.14194	0.187385	*
GLB1L2	0.187384	2.30067	0.187384	*
ANKK1	0.187369	1.31474	0.187369	*
FA2H	0.187268	0.493186	0.187268	*
C1orf106	0.187193	1.65363	0.187193	*
NT5DC1	0.187083	0.887741	0.187083	*
DLGAP5	0.187031	0.961367	0.187031	*
SHISA6	0.186885	0.720298	0.186885	*
ACSF2	0.186833	0.730245	0.186833	*
CARD16	0.186832	0.398109	0.186832	*
CCDC146	0.186593	1.38656	0.186593	*
COQ9	0.186441	0.637844	0.186441	*
GNMT	0.186393	0.295387	0.186393	*
MRPS27	0.186383	0.709953	0.186383	*
GPANK1	0.186372	1.03566	0.186372	*
KRT3	0.186293	0.972429	0.186293	*
CX3CL1	0.186247	0.42893	0.186247	*
MECP2	0.186158	0.930948	0.186158	*
PLEKHM2	0.186059	2.59414	0.186059	*
TMPRSS6	0.185906	1.22473	0.185906	*
MMP17	0.185741	1.1259	0.185741	*
FAAP100	0.18572	1.0633	0.18572	*
OR2M5	0.185612	0.749973	0.185612	*
DHX33	0.185519	0.614809	0.185519	*
CFHR2	0.185442	0.937641	0.185442	*
SLC5A10	0.185307	1.31669	0.185307	*
IFT81	0.185159	1.07472	0.185159	*
PRRC2B	0.185149	1.66818	0.185149	*
CD248	0.185116	1.2177	0.185116	*
DONSON	0.185003	0.406709	0.185003	*
SDCBP2	0.184954	0.754728	0.184954	*
ZNF556	0.184923	0.680279	0.184923	*
DDX31	0.184844	1.49037	0.184844	*
KCNK16	0.184705	0.651031	0.184705	*
XKRX	0.184639	0.733916	0.184639	*
GZMH	0.184579	0.626843	0.184579	*
ESRRB	0.184572	1.30661	0.184572	*
SPINT3	0.184406	0.609528	0.184406	*
TTC27	0.184331	1.33901	0.184331	*
PIPOX	0.184307	1.72854	0.184307	*
SIM2	0.184265	0.543596	0.184265	*
LYNX1	0.18404	0.741159	0.18404	*
PACS2	0.184014	1.30901	0.184014	*
CX3CR1	0.183902	0.961842	0.183902	*
SLC43A1	0.183865	0.549899	0.183865	*
OR2M7	0.183774	0.618394	0.183774	*
ASXL3	0.183688	1.6008	0.183688	*
COBLL1	0.183603	2.63012	0.183603	*
LSS	0.183589	1.06788	0.183589	*
OR2D2	0.18352	1.79139	0.18352	*
ZP3	0.183509	0.70822	0.183509	*
KRT40	0.183285	1.34552	0.183285	*
NHLRC2	0.183215	1.58736	0.183215	*
IL17C	0.183183	0.793401	0.183183	*
OR4D5	0.183133	1.35518	0.183133	*
SLC18B1	0.182982	0.792712	0.182982	*
TNN	0.182829	2.95653	0.182829	*
MAML1	0.182807	0.762828	0.182807	*
EPCAM	0.182803	0.503009	0.182803	*
CCDC27	0.182759	0.997663	0.182759	*
MTERF3	0.182536	0.947387	0.182536	*
INPP5F	0.182476	2.30607	0.182476	*
EML2	0.18241	0.998818	0.18241	*
HIF1A	0.182346	1.21192	0.182346	*
GBP6	0.182322	1.3832	0.182322	*
CATSPERD	0.18225	1.77074	0.18225	*
TMCO4	0.182233	0.721216	0.182233	*
RPGR	0.182208	1.8359	0.182208	*
SUGCT	0.182034	0.817864	0.182034	*
HEMK1	0.181929	0.295666	0.181929	*
LAMA1	0.181846	3.88589	0.181846	*
F5	0.181812	2.99562	0.181812	*
ZNF284	0.181747	1.09335	0.181747	*
OR2C3	0.181638	0.597189	0.181638	*
CAPN9	0.181551	0.944154	0.181551	*
PSG9	0.181428	1.51969	0.181428	*
CLCN1	0.181377	1.62155	0.181377	*
OR52E6	0.181356	0.415442	0.181356	*
DEFB104B	0.947162	0.181187	0.181187	-
ITGB5	0.181143	0.939702	0.181143	*
LANCL1	0.181137	0.990688	0.181137	*
ZNF843	0.180869	0.964414	0.180869	*
REXO4	0.180806	0.485568	0.180806	*
ATF7IP2	0.180775	1.17948	0.180775	*
ZNF721	0.180751	1.94034	0.180751	*
NLRC3	0.180743	1.16225	0.180743	*
UIMC1	0.180741	0.392309	0.180741	*
C14orf28	0.180566	0.876447	0.180566	*
MAGEL2	0.180421	2.91361	0.180421	*
MCF2L	0.180341	1.91844	0.180341	*
DAB2IP	0.180257	1.47373	0.180257	*
POLQ	0.180252	2.85239	0.180252	*
EEFSEC	0.180228	0.886009	0.180228	*
MPPE1	0.180145	0.803917	0.180145	*
SSH2	0.180052	1.25064	0.180052	*
ADGRF1	0.180011	0.975021	0.180011	*
ROPN1L	0.179899	0.633582	0.179899	*
CRISP3	0.179735	0.650968	0.179735	*
P2RY14	0.179734	0.820137	0.179734	*
ZNF439	0.179649	0.962631	0.179649	*
MS4A7	0.179563	0.46907	0.179563	*
DHX34	0.179548	1.36838	0.179548	*
RHPN1	0.17952	0.998069	0.17952	*
ANO2	0.179502	1.55925	0.179502	*
CABLES1	0.179498	1.01147	0.179498	*
LY75-CD302	0.179299	1.05268	0.179299	*
LPCAT2	0.17923	0.963364	0.17923	*
KDM8	0.179209	0.574828	0.179209	*
GPR179	0.179179	2.66722	0.179179	*
IL17RE	0.179127	0.497099	0.179127	*
SLC12A7	0.179112	1.91475	0.179112	*
NEU2	0.179065	0.812782	0.179065	*
LFNG	0.179013	0.692961	0.179013	*
TGOLN2	0.178993	0.580311	0.178993	*
ZNF215	0.178858	0.712612	0.178858	*
ELP4	0.17884	0.614497	0.17884	*
ZNF594	0.178791	1.59552	0.178791	*
POMC	0.178753	0.631846	0.178753	*
GPRIN3	0.178536	0.665702	0.178536	*
ABCB6	0.178472	0.76568	0.178472	*
BIN1	0.178445	0.717007	0.178445	*
PNPT1	0.178327	1.39666	0.178327	*
PLBD2	0.178238	0.666271	0.178238	*
RASSF4	0.177975	0.730778	0.177975	*
ECI2	0.177947	0.587853	0.177947	*
LRP5L	0.177879	0.659079	0.177879	*
TGFBI	0.177786	1.32678	0.177786	*
SPIRE2	0.177715	0.842032	0.177715	*
CLSPN	0.177637	2.31142	0.177637	*
HHIPL1	0.177589	0.506693	0.177589	*
MOCS3	0.177583	1.00578	0.177583	*
KRT38	0.177452	0.889554	0.177452	*
PAN2	0.177342	0.425452	0.177342	*
WLS	0.177236	1.21709	0.177236	*
EPHA10	0.177078	1.52423	0.177078	*
F2RL2	0.176967	0.755189	0.176967	*
SPG11	0.176917	2.3136	0.176917	*
PCDHB10	0.17677	2.17294	0.17677	*
LRRD1	0.176599	1.51168	0.176599	*
ZNF239	0.176575	0.553537	0.176575	*
MUT	0.176323	0.85533	0.176323	*
OR8S1	0.176192	0.723835	0.176192	*
BARD1	0.176178	1.25203	0.176178	*
FAM26F	0.175963	0.693821	0.175963	*
GUCY2D	0.175927	1.24719	0.175927	*
UGT2B15	0.175881	1.382	0.175881	*
ATP6V0A2	0.175763	0.475618	0.175763	*
TMEM260	0.175754	1.33334	0.175754	*
C17orf97	0.175725	0.869001	0.175725	*
DHRS9	0.175283	0.57096	0.175283	*
MACROD1	0.175276	0.453679	0.175276	*
CALR	0.175191	0.645967	0.175191	*
MERTK	0.17496	0.879574	0.17496	*
SGOL2	0.174918	2.12807	0.174918	*
IFT140	0.174861	1.90918	0.174861	*
SH3D21	0.174576	1.06725	0.174576	*
ADGRE5	0.174564	1.26297	0.174564	*
ABCB8	0.174546	2.05849	0.174546	*
ACSL5	0.174493	0.972886	0.174493	*
CATIP	0.174476	0.683232	0.174476	*
ICE2	0.174402	1.02166	0.174402	*
CCDC42	0.174394	0.729015	0.174394	*
LRIG3	0.174368	1.84991	0.174368	*
VEZT	0.174361	1.58093	0.174361	*
KDM6B	0.17435	2.96995	0.17435	*
HIPK3	0.174252	1.18885	0.174252	*
ORC4	0.174171	0.542114	0.174171	*
PSD4	0.174157	1.46077	0.174157	*
ZDHHC8	0.174156	1.69437	0.174156	*
CHRM5	0.173974	0.83088	0.173974	*
COG7	0.173965	1.09056	0.173965	*
IL3RA	0.173854	1.31786	0.173854	*
COL8A2	0.173766	1.26644	0.173766	*
CHST6	0.173612	0.983666	0.173612	*
S1PR4	0.173557	1.36232	0.173557	*
GABRR1	0.173519	1.00114	0.173519	*
LTBP2	0.173453	2.70716	0.173453	*
KRT15	0.17342	1.02023	0.17342	*
NRDE2	0.173393	1.47665	0.173393	*
VASP	0.173228	0.930139	0.173228	*
C17orf74	0.173202	1.26493	0.173202	*
KIF16B	0.17298	1.60557	0.17298	*
FOXM1	0.172948	1.23154	0.172948	*
ELL	0.172928	0.977256	0.172928	*
PPP2R3B	0.172891	1.10257	0.172891	*
UNC5CL	0.172882	0.771137	0.172882	*
RLBP1	0.172788	1.08573	0.172788	*
NAGK	0.172643	1.21108	0.172643	*
FAM71A	0.172612	1.25566	0.172612	*
KIAA1549	0.172582	2.67866	0.172582	*
VWA3B	0.17253	1.2912	0.17253	*
MTNR1B	0.17253	1.23767	0.17253	*
PSG8	0.17251	1.8617	0.17251	*
CDK5RAP1	0.172509	0.648281	0.172509	*
KLHL29	0.172499	1.76553	0.172499	*
SFTPC	0.172364	0.613965	0.172364	*
ARHGAP9	0.172302	1.68687	0.172302	*
UBQLN3	0.172232	1.38502	0.172232	*
SLC2A5	0.172131	1.30617	0.172131	*
ATP13A2	0.171999	1.23711	0.171999	*
FKRP	0.171978	0.642646	0.171978	*
MYH7B	0.171856	2.20462	0.171856	*
GAS2L3	0.171833	1.16721	0.171833	*
GORAB	0.171798	0.869937	0.171798	*
OR6A2	0.171729	0.371222	0.171729	*
GPATCH3	0.171716	0.921671	0.171716	*
CYP4F12	0.171625	1.13737	0.171625	*
NUP160	0.171575	0.932241	0.171575	*
TOR1AIP2	0.171492	0.78345	0.171492	*
NCBP3	0.17149	0.630345	0.17149	*
KIF25	0.171191	1.33873	0.171191	*
UPK3A	0.171101	0.464151	0.171101	*
ZNF257	0.17096	1.00437	0.17096	*
CARKD	0.17095	0.944507	0.17095	*
MMP1	0.170803	0.612696	0.170803	*
MEGF9	0.170751	1.04431	0.170751	*
ROS1	0.170721	3.13915	0.170721	*
ZNF165	0.170492	0.805651	0.170492	*
NUP62	0.17049	0.689182	0.17049	*
MVP	0.170485	1.10283	0.170485	*
XYLB	0.170483	0.932426	0.170483	*
GAB2	0.170381	1.244	0.170381	*
AGER	0.170295	0.749368	0.170295	*
CFAP70	0.170238	1.29825	0.170238	*
GOLGA3	0.17019	1.99656	0.17019	*
PLXNB2	0.170185	3.0934	0.170185	*
CASQ1	0.170161	0.828706	0.170161	*
SEL1L3	0.170146	1.74413	0.170146	*
AKR1E2	0.170136	0.75119	0.170136	*
STX8	0.170075	0.860968	0.170075	*
APOBEC3G	0.170047	0.939184	0.170047	*
CGN	0.170005	1.47843	0.170005	*
CLK3	0.169905	1.30969	0.169905	*
SERPINA5	0.169797	0.674248	0.169797	*
PPP4R2	0.169761	0.614384	0.169761	*
ZNF229	0.169634	1.34057	0.169634	*
PADI3	0.169626	1.27503	0.169626	*
ZNF584	0.16958	0.687437	0.16958	*
TNXB	0.169568	4.20942	0.169568	*
PARP15	0.169502	1.78079	0.169502	*
UGT2B17	0.16944	0.667516	0.16944	*
DBH	0.169422	1.12747	0.169422	*
SFTPA2	0.169402	0.648487	0.169402	*
RFPL2	0.169228	0.476352	0.169228	*
SLC8A3	0.169151	0.871731	0.169151	*
PIGW	0.169151	1.14069	0.169151	*
FOXRED2	0.169126	0.845626	0.169126	*
SUPT20H	0.169109	1.74643	0.169109	*
COL28A1	0.169107	1.7482	0.169107	*
ASPG	0.169105	0.918451	0.169105	*
KIAA0319	0.169092	2.94775	0.169092	*
ZNF707	0.16909	0.566208	0.16909	*
ZNF587B	0.168972	0.712491	0.168972	*
CEP95	0.168946	1.49536	0.168946	*
PKD1L1	0.168877	4.32834	0.168877	*
ARHGAP11B	0.168857	0.482544	0.168857	*
BPIFC	0.168853	0.931135	0.168853	*
RTKN	0.168843	1.05892	0.168843	*
B3GNT4	0.1686	0.632886	0.1686	*
IFNL2	0.168551	0.505688	0.168551	*
SERPINA9	0.168545	1.02052	0.168545	*
OR2T4	0.168415	0.749182	0.168415	*
QPCT	0.168394	0.421675	0.168394	*
ITIH4	0.168318	1.13213	0.168318	*
SSMEM1	0.168214	0.589404	0.168214	*
OR6T1	0.168054	1.45897	0.168054	*
FAT2	0.168007	4.16367	0.168007	*
AGXT	0.167907	0.809015	0.167907	*
OR4S2	0.167838	0.930991	0.167838	*
MYO3B	0.167751	1.89219	0.167751	*
RSPH14	0.167736	0.359491	0.167736	*
MYO5B	0.167678	1.26162	0.167678	*
MOGAT3	0.167675	0.894433	0.167675	*
MFSD7	0.167659	1.29617	0.167659	*
ARID3B	0.167611	0.640457	0.167611	*
CYP24A1	0.167559	1.08442	0.167559	*
PIGB	0.167517	0.656815	0.167517	*
KRTAP5-9	0.167498	0.24611	0.167498	*
SPNS3	0.167396	0.957389	0.167396	*
METTL21C	0.167255	0.755041	0.167255	*
DFNA5	0.167244	1.13881	0.167244	*
OR2Y1	0.167183	1.09754	0.167183	*
PEAK1	0.16709	1.90955	0.16709	*
SAMD3	0.167087	0.914634	0.167087	*
AP1G2	0.167079	0.890133	0.167079	*
GDPGP1	0.16704	0.600963	0.16704	*
RSPH1	0.166889	0.58244	0.166889	*
DDR1	0.16676	1.72048	0.16676	*
CDC45	0.166723	1.226	0.166723	*
SYT10	0.166706	0.804787	0.166706	*
ATP13A4	0.166637	1.06412	0.166637	*
ADAT1	0.166505	1.03442	0.166505	*
USP6	0.16649	1.77867	0.16649	*
RNH1	0.166283	0.701195	0.166283	*
TRIM58	0.166189	1.0404	0.166189	*
SLC38A4	0.166141	1.04568	0.166141	*
IQCE	0.166101	1.36031	0.166101	*
LRRK1	0.166082	2.83951	0.166082	*
KRTAP1-5	0.165995	0.472295	0.165995	*
KCNG4	0.165948	1.80253	0.165948	*
SCNN1A	0.165924	0.767478	0.165924	*
MICALCL	0.165812	1.31695	0.165812	*
CEP126	0.165793	1.83639	0.165793	*
FAM98C	0.165772	0.359961	0.165772	*
ADRB3	0.165732	1.29713	0.165732	*
PGAM2	0.165617	0.487132	0.165617	*
WIPI1	0.165581	0.781258	0.165581	*
ASAH1	0.165556	1.14563	0.165556	*
RASSF5	0.165475	0.877261	0.165475	*
LRRC10	0.165251	0.64738	0.165251	*
TEKT1	0.165205	0.743973	0.165205	*
FCRL1	0.165199	1.20556	0.165199	*
ZNF83	0.165155	1.69092	0.165155	*
SLC25A21	0.165122	0.246462	0.165122	*
TAS2R10	0.165074	0.952161	0.165074	*
USP54	0.165071	1.40018	0.165071	*
MKI67	0.165071	4.73817	0.165071	*
PCDHGB1	0.165064	2.53023	0.165064	*
CRAMP1	0.164985	0.890237	0.164985	*
RPUSD3	0.164857	0.604786	0.164857	*
DSC3	0.164812	1.04067	0.164812	*
IRF7	0.164786	1.28007	0.164786	*
LIPK	0.164536	0.872453	0.164536	*
ERCC6	0.16435	2.50854	0.16435	*
WWP2	0.164332	0.666333	0.164332	*
CKAP4	0.164332	0.46573	0.164332	*
LCE1E	0.164316	0.602304	0.164316	*
CSF1	0.164288	0.847551	0.164288	*
ADCK1	0.164267	0.983252	0.164267	*
ARHGEF10L	0.164063	1.56302	0.164063	*
NDOR1	0.164008	0.52644	0.164008	*
TRPM1	0.163778	2.43933	0.163778	*
SLC22A5	0.163694	0.971521	0.163694	*
FASTKD2	0.163627	0.982297	0.163627	*
SYNGR4	0.163494	0.784714	0.163494	*
MKL1	0.16348	2.23266	0.16348	*
PAG1	0.163377	0.84541	0.163377	*
FAM83A	0.16325	0.703521	0.16325	*
OR5M9	0.162872	0.734796	0.162872	*
CCDC24	0.162831	0.734188	0.162831	*
KIF23	0.162796	1.52021	0.162796	*
TAS2R39	0.162777	0.848044	0.162777	*
ACSBG1	0.162705	1.03865	0.162705	*
OR5K1	0.162699	0.612115	0.162699	*
ZNF217	0.162679	1.59386	0.162679	*
MAGEA4	0.162574	0.654444	0.162574	*
TARSL2	0.162572	0.78999	0.162572	*
GJB5	0.162534	0.309608	0.162534	*
SLC7A8	0.162377	0.775344	0.162377	*
CABIN1	0.16224	1.74879	0.16224	*
KRT16	0.162136	0.923447	0.162136	*
ACCS	0.162096	0.815217	0.162096	*
SDC3	0.162042	1.19888	0.162042	*
DNAJC14	0.161989	1.34648	0.161989	*
MYH14	0.161944	3.52075	0.161944	*
C11orf84	0.161753	0.890212	0.161753	*
CELSR3	0.161662	3.67988	0.161662	*
ANKRD35	0.161551	2.03071	0.161551	*
LCMT2	0.161515	1.23169	0.161515	*
NOTCH1	0.16146	1.62083	0.16146	*
CMTR2	0.161413	1.19079	0.161413	*
NASP	0.161362	1.07303	0.161362	*
FAM20A	0.161107	0.920309	0.161107	*
OR4B1	0.161073	1.19335	0.161073	*
ZFAND4	0.161032	1.15087	0.161032	*
RCN3	0.160863	0.984499	0.160863	*
TNKS1BP1	0.160704	1.93757	0.160704	*
OCLN	0.160602	0.486313	0.160602	*
SSH3	0.160533	0.695408	0.160533	*
DENND1C	0.160473	1.18368	0.160473	*
PADI4	0.160422	0.673632	0.160422	*
IKBIP	0.160382	1.28827	0.160382	*
SH3D19	0.160362	0.73282	0.160362	*
OR1E2	0.160315	0.581275	0.160315	*
OR4X2	0.160282	0.616526	0.160282	*
KRT35	0.160256	0.530904	0.160256	*
VWA3A	0.160197	1.83806	0.160197	*
ZGRF1	0.160175	3.14638	0.160175	*
ANGEL1	0.16013	0.811433	0.16013	*
TJP2	0.160035	2.05561	0.160035	*
PINK1	0.160023	1.47419	0.160023	*
OR10K1	0.159943	0.967054	0.159943	*
CDC25B	0.159892	1.70613	0.159892	*
SPDEF	0.159889	0.804222	0.159889	*
NIPAL1	0.159858	0.619848	0.159858	*
APOBEC3F	0.159801	0.552418	0.159801	*
USP17L2	0.159684	1.14887	0.159684	*
MMS19	0.15967	1.0686	0.15967	*
PPP2R3A	0.159586	1.1859	0.159586	*
CRAT	0.159575	1.50088	0.159575	*
LNX1	0.159549	1.72386	0.159549	*
BCAS1	0.159313	1.39977	0.159313	*
P2RX7	0.159187	0.919081	0.159187	*
EDA	0.159161	0.394112	0.159161	*
MATN2	0.15914	1.33716	0.15914	*
SMTNL1	0.159113	0.653201	0.159113	*
SALL3	0.159068	2.20745	0.159068	*
CCDC50	0.158959	0.779873	0.158959	*
DNAH10	0.158956	4.80151	0.158956	*
KIAA1524	0.15893	1.24929	0.15893	*
C14orf93	0.158919	0.798539	0.158919	*
DCLRE1A	0.158917	0.581553	0.158917	*
PER1	0.158875	1.86661	0.158875	*
DGKZ	0.158856	1.80578	0.158856	*
SYTL1	0.158762	0.659686	0.158762	*
RSAD1	0.158685	0.974925	0.158685	*
PLEKHO2	0.158471	0.959029	0.158471	*
CCDC66	0.158391	1.79923	0.158391	*
ADAMTSL1	0.158205	2.87521	0.158205	*
GPRC6A	0.158023	0.839169	0.158023	*
IRS2	0.157885	1.54143	0.157885	*
CMTM1	0.157812	0.62434	0.157812	*
CYP2E1	0.157739	0.615347	0.157739	*
ERICH1	0.157726	1.54339	0.157726	*
SNTB1	0.157652	1.22057	0.157652	*
STAB1	0.157641	4.36082	0.157641	*
ACHE	0.157605	0.630755	0.157605	*
PLD2	0.157569	1.404	0.157569	*
C4orf47	0.157564	1.02049	0.157564	*
OR13A1	0.157491	0.625905	0.157491	*
PABPC3	0.157442	1.91576	0.157442	*
SCLY	0.157406	1.28986	0.157406	*
DLL4	0.157405	0.860734	0.157405	*
ZNF792	0.157388	1.28497	0.157388	*
CAPN14	0.157383	1.75984	0.157383	*
SLC7A9	0.157208	0.623214	0.157208	*
XRRA1	0.157205	0.715185	0.157205	*
VRK3	0.157138	0.685137	0.157138	*
OR1S1	0.157129	0.543928	0.157129	*
LMTK2	0.156969	2.31269	0.156969	*
TRIT1	0.156912	0.765023	0.156912	*
LTBP1	0.15687	1.61381	0.15687	*
