#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
OR13C3	0.0486999	0.30001	0.0486999	*
CRYBB3	0.0486743	0.0619914	0.0486743	*
NFAT5	0.0486456	0.149759	0.0486456	*
SOHLH2	0.048645	0.149759	0.048645	*
GSKIP	0.048642	0.0619914	0.048642	*
GRIN3B	0.0486353	0.481321	0.0486353	*
C1orf131	0.0486218	0.149759	0.0486218	*
PSMD5	0.0486211	0.0619914	0.0486211	*
PDLIM5	0.0486002	0.101731	0.0486002	*
TMTC1	0.0485976	0.149759	0.0485976	*
ZFP57	0.0485923	0.0619914	0.0485923	*
FAM160B2	0.0485651	0.149759	0.0485651	*
SDF2L1	0.048562	0.149759	0.048562	*
ZMYND15	0.0485437	0.149759	0.0485437	*
DTYMK	0.0485402	0.0806855	0.0485402	*
RABL6	0.0485368	0.101731	0.0485368	*
FNDC8	0.0485039	0.0619914	0.0485039	*
ERCC8	0.0485004	0.0619914	0.0485004	*
TEX37	0.0484764	0.0619914	0.0484764	*
PYDC2	0.0484736	0.0619914	0.0484736	*
EPHB2	0.0484718	0.476258	0.0484718	*
LRRC63	0.048462	0.0619914	0.048462	*
GRAMD3	0.0484347	0.149759	0.0484347	*
SAMD3	0.0484132	0.149759	0.0484132	*
PCDHAC1	0.0484035	0.526108	0.0484035	*
MYB	0.0483838	0.0906522	0.0483838	*
SPATA5	0.0483818	0.149759	0.0483818	*
FAM153A	0.0483599	0.0619914	0.0483599	*
PPP5C	0.0483506	0.0906522	0.0483506	*
PIGM	0.0483406	0.0806855	0.0483406	*
LENG8	0.0483366	0.481321	0.0483366	*
ACTR3B	0.0483023	0.149759	0.0483023	*
FGFR3	0.0482996	0.149759	0.0482996	*
DDX5	0.048299	0.0906522	0.048299	*
TMBIM1	0.0482856	0.149759	0.0482856	*
RUVBL2	0.0482765	0.211608	0.0482765	*
PPP1R3A	0.0482637	0.322588	0.0482637	*
PSD	0.0482583	0.149759	0.0482583	*
ITM2C	0.0482468	0.149759	0.0482468	*
CDK19	0.0482328	0.149759	0.0482328	*
HTR4	0.0482061	0.0906522	0.0482061	*
THSD1	0.0481946	0.149759	0.0481946	*
NUP58	0.0481775	0.0906522	0.0481775	*
PRKAR2A	0.0481772	0.0806855	0.0481772	*
PAQR5	0.0481651	0.0619914	0.0481651	*
SLC52A3	0.0481643	0.149759	0.0481643	*
SLC25A15	0.0481522	0.0619914	0.0481522	*
CDCA2	0.0481515	0.149759	0.0481515	*
TMEFF2	0.0481478	0.0619914	0.0481478	*
THOC2	0.0481323	0.0806855	0.0481323	*
SECISBP2L	0.0481085	0.149759	0.0481085	*
ZNF638	0.0481029	0.149759	0.0481029	*
SLC27A5	0.0480976	0.149759	0.0480976	*
TEX101	0.0480912	0.0619914	0.0480912	*
FFAR2	0.0480745	0.0906522	0.0480745	*
NDST3	0.0480629	0.149759	0.0480629	*
ARHGAP4	0.0480517	0.322588	0.0480517	*
BAG1	0.0480374	0.149759	0.0480374	*
SLC44A4	0.0480297	0.0906522	0.0480297	*
LRRC66	0.048026	0.251899	0.048026	*
CLN6	0.0480073	0.149759	0.0480073	*
PROSER3	0.0480017	0.0619914	0.0480017	*
OSBPL11	0.0480017	0.0619914	0.0480017	*
ZNF791	0.048	0.30001	0.048	*
ASL	0.0479944	0.0906522	0.0479944	*
MTHFR	0.0479667	0.101731	0.0479667	*
WDR78	0.0479632	0.149759	0.0479632	*
PPP4R3A	0.0479575	0.0906522	0.0479575	*
ARNT2	0.0479528	0.149759	0.0479528	*
RANGAP1	0.047911	0.149759	0.047911	*
SMARCA2	0.0478817	0.197983	0.0478817	*
MGAT3	0.0478697	0.322588	0.0478697	*
ANKRD53	0.0478404	0.251899	0.0478404	*
COL12A1	0.0478352	0.551385	0.0478352	*
GTF2H2C	0.0478261	0.149759	0.0478261	*
BBS5	0.0477938	0.0619914	0.0477938	*
ASB16	0.0477906	0.0806855	0.0477906	*
RFPL4B	0.0477775	0.0619914	0.0477775	*
TMEM87A	0.0477576	0.0806855	0.0477576	*
CMTM6	0.04774	0.0619914	0.04774	*
CACNA2D4	0.047738	0.384057	0.047738	*
RBM39	0.0477346	0.0619914	0.0477346	*
LRMP	0.0477197	0.30001	0.0477197	*
RANBP1	0.0477131	0.251899	0.0477131	*
C22orf42	0.0477011	0.0619914	0.0477011	*
WDR31	0.047694	0.0619914	0.047694	*
RASA3	0.0476827	0.101731	0.0476827	*
PGBD5	0.0476761	0.251899	0.0476761	*
CLRN3	0.047615	0.149759	0.047615	*
TRIM59	0.0476061	0.149759	0.0476061	*
PLIN3	0.0475899	0.105256	0.0475899	*
DNMT3L	0.0475893	0.149759	0.0475893	*
CCDC191	0.0475583	0.0806855	0.0475583	*
PPARGC1A	0.0475532	0.149759	0.0475532	*
KCNK9	0.0475493	0.149759	0.0475493	*
WNT10B	0.0475326	0.0619914	0.0475326	*
NELL1	0.0475326	0.219523	0.0475326	*
OR3A3	0.0475031	0.149759	0.0475031	*
ADGRV1	0.0474804	0.444244	0.0474804	*
MAGEA6	0.0474654	0.149759	0.0474654	*
GALE	0.0474645	0.23139	0.0474645	*
SLC6A3	0.0474434	0.20587	0.0474434	*
PDCD2	0.0474424	0.0619914	0.0474424	*
GPR171	0.0474293	0.0619914	0.0474293	*
PBXIP1	0.0474154	0.0806855	0.0474154	*
MACC1	0.0473994	0.30001	0.0473994	*
NFYC	0.0473919	0.0619914	0.0473919	*
RFPL3	0.0473792	0.149759	0.0473792	*
DNAJC8	0.0473625	0.149759	0.0473625	*
SLC38A3	0.0473345	0.149759	0.0473345	*
ELK1	0.0473281	0.0619914	0.0473281	*
ADAMTSL1	0.0473156	0.192724	0.0473156	*
PINX1	0.0473096	0.149759	0.0473096	*
CCT3	0.0472911	0.149759	0.0472911	*
ITPK1	0.047255	0.149759	0.047255	*
TMEM169	0.0472347	0.149759	0.0472347	*
ZNF41	0.047231	0.149759	0.047231	*
NUDT16L1	0.0472302	0.0619914	0.0472302	*
TPST1	0.0472271	0.30001	0.0472271	*
APBA3	0.0472077	0.149759	0.0472077	*
SLCO2A1	0.047201	0.30001	0.047201	*
USP37	0.0471767	0.149759	0.0471767	*
DOCK1	0.0471637	0.352041	0.0471637	*
SUGCT	0.0471481	0.149759	0.0471481	*
PRODH	0.047141	0.149759	0.047141	*
STK3	0.0469815	0.149759	0.0469815	*
APOA1BP	0.0469647	0.149759	0.0469647	*
RINT1	0.0469543	0.149759	0.0469543	*
LMCD1	0.0469389	0.0619914	0.0469389	*
TUBD1	0.0469011	0.149759	0.0469011	*
GLB1L2	0.0468643	0.149759	0.0468643	*
OR6B3	0.0468639	0.0806855	0.0468639	*
CNOT6L	0.0468612	0.0619914	0.0468612	*
B3GALT4	0.0468569	0.0806855	0.0468569	*
TIGIT	0.0468419	0.149759	0.0468419	*
RNASEH1	0.0468347	0.0806855	0.0468347	*
EHD4	0.0468313	0.0806855	0.0468313	*
IQSEC2	0.0468149	0.149759	0.0468149	*
MEIOB	0.0468038	0.149759	0.0468038	*
KLHL30	0.0467922	0.149759	0.0467922	*
CNTNAP3	0.046769	0.10806	0.046769	*
GLI1	0.0467594	0.149759	0.0467594	*
TFF3	0.0466934	0.0619914	0.0466934	*
KIAA1279	0.0466381	0.149759	0.0466381	*
PCDHGA4	0.0466293	0.149759	0.0466293	*
FANK1	0.0466256	0.149759	0.0466256	*
JPH2	0.0466153	0.251899	0.0466153	*
PAPD4	0.046577	0.149759	0.046577	*
TRHR	0.0465762	0.0619914	0.0465762	*
UMPS	0.0465737	0.149759	0.0465737	*
PCNXL2	0.0465639	0.441123	0.0465639	*
HSH2D	0.04653	0.251899	0.04653	*
ATRAID	0.0464768	0.0619914	0.0464768	*
PILRA	0.0464759	0.149759	0.0464759	*
CECR5	0.0464566	0.149759	0.0464566	*
MDN1	0.0464386	0.363245	0.0464386	*
VAV1	0.0464285	0.322588	0.0464285	*
CDK10	0.0464211	0.0806855	0.0464211	*
ZBBX	0.0464188	0.149759	0.0464188	*
FNIP1	0.0463867	0.0906522	0.0463867	*
USP40	0.0463844	0.149759	0.0463844	*
EIF3F	0.0463701	0.149759	0.0463701	*
TSEN34	0.0463602	0.0619914	0.0463602	*
GPR155	0.0463469	0.0806855	0.0463469	*
DHCR24	0.0463445	0.0806855	0.0463445	*
VGLL4	0.0463214	0.149759	0.0463214	*
PSMB4	0.0463183	0.0806855	0.0463183	*
ZNF628	0.046303	0.149759	0.046303	*
ZSCAN30	0.0462926	0.0619914	0.0462926	*
FAM78B	0.0462926	0.149759	0.0462926	*
ESRP1	0.046291	0.149759	0.046291	*
EIF4G3	0.0462861	0.149759	0.0462861	*
ZNF559	0.0462522	0.0806855	0.0462522	*
OR4K14	0.0462389	0.149759	0.0462389	*
VWA8	0.0462242	0.149759	0.0462242	*
LYSMD4	0.0461978	0.149759	0.0461978	*
SLC25A2	0.0461867	0.149759	0.0461867	*
ZPBP2	0.0461672	0.30001	0.0461672	*
CCDC113	0.0461654	0.0619914	0.0461654	*
C1orf112	0.0461588	0.149759	0.0461588	*
ZC3H11A	0.046157	0.0806855	0.046157	*
PDXK	0.0460986	0.0619914	0.0460986	*
TRMT5	0.0460973	0.0806855	0.0460973	*
HIP1R	0.0460969	0.20587	0.0460969	*
TCF7L2	0.0460603	0.23139	0.0460603	*
XKR5	0.0460303	0.149759	0.0460303	*
ARMC7	0.0460164	0.0619914	0.0460164	*
MYOG	0.0460081	0.0619914	0.0460081	*
TBC1D31	0.0460007	0.101731	0.0460007	*
IRX4	0.0460007	0.450757	0.0460007	*
FBXL13	0.0459882	0.0806855	0.0459882	*
IZUMO1R	0.0459834	0.0619914	0.0459834	*
PTPN1	0.045957	0.149759	0.045957	*
NDUFB7	0.0459349	0.0619914	0.0459349	*
PPP1R35	0.0458763	0.149759	0.0458763	*
SULT1A1	0.0458735	0.23139	0.0458735	*
ANKS6	0.0458591	0.298104	0.0458591	*
CYTH4	0.0458454	0.0906522	0.0458454	*
GCNT3	0.0458217	0.149759	0.0458217	*
VDAC1	0.045787	0.0619914	0.045787	*
PLK2	0.0457787	0.149759	0.0457787	*
DTX1	0.0457723	0.363325	0.0457723	*
UST	0.0457709	0.0619914	0.0457709	*
GLRX2	0.0457266	0.0619914	0.0457266	*
KCNJ8	0.0457226	0.149759	0.0457226	*
NKX6-3	0.0456861	0.149759	0.0456861	*
RNF141	0.0456755	0.0619914	0.0456755	*
MICU3	0.045665	0.0619914	0.045665	*
USP32	0.0456393	0.149759	0.0456393	*
SIK3	0.0456268	0.201478	0.0456268	*
ATG14	0.0455996	0.0619914	0.0455996	*
PGM2L1	0.0455725	0.0619914	0.0455725	*
CLPP	0.0455724	0.149759	0.0455724	*
CADPS2	0.0455532	0.219523	0.0455532	*
ANO3	0.0455474	0.149759	0.0455474	*
SUCNR1	0.0455232	0.0619914	0.0455232	*
FOXH1	0.0455186	0.149759	0.0455186	*
HTR1D	0.0455057	0.149759	0.0455057	*
KBTBD12	0.0454803	0.0806855	0.0454803	*
LPIN2	0.0454739	0.23139	0.0454739	*
ADAM17	0.0454686	0.149759	0.0454686	*
LRPPRC	0.0454497	0.149759	0.0454497	*
RAB8A	0.0453969	0.0619914	0.0453969	*
ARRDC2	0.0453923	0.0806855	0.0453923	*
ZCCHC3	0.0453858	0.0619914	0.0453858	*
AKAP8L	0.0453369	0.149759	0.0453369	*
KCNC3	0.0453322	0.149759	0.0453322	*
NDUFAF4	0.0453222	0.149759	0.0453222	*
MANEAL	0.0452965	0.0619914	0.0452965	*
CPEB2	0.0452855	0.149759	0.0452855	*
TAF1	0.0452769	0.0906522	0.0452769	*
TMEM150A	0.0452698	0.0619914	0.0452698	*
POLR1B	0.0452586	0.149759	0.0452586	*
FBXO21	0.0452583	0.0806855	0.0452583	*
TAF4	0.0452468	0.481321	0.0452468	*
MYOZ3	0.0452465	0.0619914	0.0452465	*
BZRAP1	0.0452373	0.421306	0.0452373	*
CXADR	0.0452233	0.0806855	0.0452233	*
TTC22	0.045221	0.0619914	0.045221	*
KRT32	0.0452112	0.149759	0.0452112	*
DKC1	0.0452085	0.149759	0.0452085	*
ZNF235	0.0451547	0.149759	0.0451547	*
STIL	0.0451323	0.149759	0.0451323	*
IL18BP	0.0451188	0.0619914	0.0451188	*
RORC	0.045116	0.30001	0.045116	*
HHIPL1	0.0450869	0.149759	0.0450869	*
MT1F	0.0450867	0.149759	0.0450867	*
INTS3	0.045079	0.0806855	0.045079	*
DHRS9	0.0450561	0.149759	0.0450561	*
ACBD3	0.0450292	0.0619914	0.0450292	*
SDS	0.0449911	0.0806855	0.0449911	*
NDUFS2	0.0449905	0.0619914	0.0449905	*
ZNF200	0.0449852	0.0806855	0.0449852	*
GIMAP1-GIMAP5	0.0449708	0.149759	0.0449708	*
CAPN14	0.0449662	0.23139	0.0449662	*
METTL21A	0.0449451	0.0619914	0.0449451	*
KRT26	0.0449358	0.149759	0.0449358	*
ZHX3	0.0449337	0.149759	0.0449337	*
COX4I1	0.044931	0.0619914	0.044931	*
MGEA5	0.0449138	0.149759	0.0449138	*
ZNF678	0.0449121	0.0806855	0.0449121	*
DCAF6	0.0448959	0.0806855	0.0448959	*
COQ2	0.0448867	0.0619914	0.0448867	*
IFNA7	0.044875	0.0619914	0.044875	*
HUS1B	0.0448637	0.30001	0.0448637	*
FOXF2	0.0448561	0.0619914	0.0448561	*
LRRN3	0.0448435	0.149759	0.0448435	*
SUPV3L1	0.0448335	0.149759	0.0448335	*
ZNF140	0.0448319	0.0619914	0.0448319	*
HAS1	0.044823	0.149759	0.044823	*
C17orf75	0.0448107	0.149759	0.0448107	*
RTN4R	0.0448077	0.363325	0.0448077	*
GPS1	0.044799	0.101731	0.044799	*
SOSTDC1	0.044793	0.149759	0.044793	*
CYP4F2	0.0447869	0.149759	0.0447869	*
CATSPERG	0.0447681	0.322588	0.0447681	*
FECH	0.0447563	0.0806855	0.0447563	*
IL27RA	0.0447528	0.251899	0.0447528	*
USP26	0.0447459	0.0619914	0.0447459	*
GPBAR1	0.0447346	0.0806855	0.0447346	*
MAFA	0.0447133	0.149759	0.0447133	*
OBSL1	0.044658	0.514616	0.044658	*
SCGN	0.0446419	0.0806855	0.0446419	*
MYDGF	0.0446387	0.0619914	0.0446387	*
NAT8L	0.0446153	0.0619914	0.0446153	*
RSBN1	0.044603	0.0971071	0.044603	*
GIT1	0.0445959	0.149759	0.0445959	*
OR5R1	0.0445925	0.0619914	0.0445925	*
RPS11	0.0445788	0.149759	0.0445788	*
MCMBP	0.0445651	0.149759	0.0445651	*
CSH1	0.0445434	0.0619914	0.0445434	*
FAIM2	0.0445112	0.149759	0.0445112	*
TEX10	0.0445033	0.149759	0.0445033	*
ZKSCAN7	0.0444953	0.149759	0.0444953	*
EIF2AK2	0.0444823	0.30001	0.0444823	*
GABRB1	0.0444785	0.0806855	0.0444785	*
APOL5	0.0444648	0.149759	0.0444648	*
FTMT	0.0444182	0.0806855	0.0444182	*
OR4A15	0.0444137	0.0619914	0.0444137	*
AHSA1	0.0444137	0.0619914	0.0444137	*
ADAM2	0.0444059	0.30001	0.0444059	*
ESYT2	0.0443982	0.219523	0.0443982	*
HTR2A	0.0443914	0.149759	0.0443914	*
TMED5	0.0443561	0.0619914	0.0443561	*
CBLN3	0.0443538	0.0619914	0.0443538	*
FLT3	0.0443406	0.149759	0.0443406	*
AGFG2	0.0443381	0.0806855	0.0443381	*
OR5B21	0.0443357	0.0619914	0.0443357	*
THBS1	0.0443323	0.298104	0.0443323	*
ABCG1	0.0443281	0.363325	0.0443281	*
PLXNA1	0.0443182	0.352041	0.0443182	*
GLIPR1L2	0.0442906	0.0619914	0.0442906	*
ZNF219	0.0442678	0.149759	0.0442678	*
SFTPA2	0.0442495	0.149759	0.0442495	*
ABHD10	0.0442471	0.149759	0.0442471	*
PTPRM	0.0442118	0.219523	0.0442118	*
RYR1	0.0441821	0.746758	0.0441821	*
ANKS1B	0.044165	0.421306	0.044165	*
DLX4	0.0441625	0.0619914	0.0441625	*
HIST1H4C	0.0441579	0.0619914	0.0441579	*
TIMM50	0.0441343	0.149759	0.0441343	*
SEPT3	0.0441266	0.149759	0.0441266	*
TMEM216	0.04412	0.0619914	0.04412	*
FOXRED2	0.0441194	0.0806855	0.0441194	*
UNC13C	0.0441116	0.526108	0.0441116	*
SLC13A1	0.0440824	0.0619914	0.0440824	*
NFIA	0.0440809	0.0806855	0.0440809	*
MYH8	0.0440792	0.324219	0.0440792	*
OR7D2	0.0440759	0.149759	0.0440759	*
MAP1LC3B2	0.0440733	0.149759	0.0440733	*
INTS10	0.0440439	0.149759	0.0440439	*
HIST3H3	0.0440348	0.0806855	0.0440348	*
H3F3B	0.044021	0.149759	0.044021	*
HIST1H3A	0.0440106	0.0906522	0.0440106	*
UGT2B28	0.0439918	0.23139	0.0439918	*
MARK4	0.0439896	0.23139	0.0439896	*
COL7A1	0.0439864	0.232692	0.0439864	*
MTFMT	0.0439827	0.149759	0.0439827	*
RASIP1	0.0439808	0.149759	0.0439808	*
RAB19	0.0439615	0.0619914	0.0439615	*
BRD1	0.0439558	0.149759	0.0439558	*
CAB39	0.0439465	0.149759	0.0439465	*
M1AP	0.0439225	0.149759	0.0439225	*
PRKCSH	0.0439223	0.149759	0.0439223	*
ABCC6	0.0438903	0.197983	0.0438903	*
LRRC4	0.0438639	0.149759	0.0438639	*
BEND5	0.0438629	0.149759	0.0438629	*
OR1L3	0.0438507	0.0619914	0.0438507	*
UPP1	0.0438278	0.0806855	0.0438278	*
NPHP1	0.043819	0.0619914	0.043819	*
RBPJ	0.0438096	0.0619914	0.0438096	*
RAPGEF6	0.0437823	0.149759	0.0437823	*
HAAO	0.0437442	0.251899	0.0437442	*
SUCLG1	0.0437354	0.0619914	0.0437354	*
ENPP4	0.0437102	0.0619914	0.0437102	*
FAM170B	0.0436891	0.0906522	0.0436891	*
B4GALNT2	0.043685	0.149759	0.043685	*
OR6C4	0.0436504	0.0619914	0.0436504	*
TMEM71	0.043633	0.0619914	0.043633	*
PDSS2	0.0435731	0.0619914	0.0435731	*
ZNHIT2	0.0435727	0.0806855	0.0435727	*
MAP3K10	0.0435636	0.23139	0.0435636	*
IGSF11	0.0435396	0.149759	0.0435396	*
HS3ST6	0.0435316	0.0806855	0.0435316	*
SOX10	0.0434778	0.149759	0.0434778	*
FER	0.0434623	0.149759	0.0434623	*
ANGEL1	0.0434571	0.149759	0.0434571	*
PRMT7	0.0434566	0.149759	0.0434566	*
FOSL2	0.0434532	0.149759	0.0434532	*
PTPRQ	0.0434445	0.252299	0.0434445	*
NPM2	0.0434331	0.0619914	0.0434331	*
PGK2	0.0434238	0.0619914	0.0434238	*
SNAP29	0.0434185	0.0619914	0.0434185	*
CDK18	0.0434157	0.0619914	0.0434157	*
CENPA	0.0434022	0.0619914	0.0434022	*
ADAM20	0.0433944	0.149759	0.0433944	*
CSPG5	0.0433912	0.30001	0.0433912	*
VPS53	0.04339	0.149759	0.04339	*
TMEM53	0.0433653	0.0906522	0.0433653	*
NT5E	0.0433588	0.149759	0.0433588	*
EIF4ENIF1	0.0433314	0.149759	0.0433314	*
MYH9	0.0433303	0.429575	0.0433303	*
GABRG1	0.0433293	0.149759	0.0433293	*
LPL	0.0433158	0.149759	0.0433158	*
IAH1	0.0433092	0.0806855	0.0433092	*
KLF6	0.0432988	0.0619914	0.0432988	*
LRP5	0.0432931	0.514616	0.0432931	*
KCND3	0.0432686	0.251899	0.0432686	*
ARHGAP10	0.043268	0.149759	0.043268	*
CAMKV	0.0432601	0.149759	0.0432601	*
UBIAD1	0.0432592	0.149759	0.0432592	*
LTK	0.0432504	0.149759	0.0432504	*
CXCR2	0.0432381	0.0619914	0.0432381	*
ETV7	0.0431909	0.0806855	0.0431909	*
CIZ1	0.0431582	0.450757	0.0431582	*
TRIP10	0.0431556	0.149759	0.0431556	*
SNAPC2	0.043103	0.149759	0.043103	*
OR9I1	0.0430871	0.0619914	0.0430871	*
GPR135	0.0430845	0.0619914	0.0430845	*
TMEM43	0.0430671	0.149759	0.0430671	*
RIC3	0.0430649	0.0619914	0.0430649	*
MASP1	0.0430588	0.23139	0.0430588	*
MOSPD2	0.0430517	0.0619914	0.0430517	*
GSN	0.0430391	0.101731	0.0430391	*
PRPF18	0.0430257	0.0619914	0.0430257	*
KLF4	0.043003	0.0971071	0.043003	*
NUDT22	0.0429813	0.0806855	0.0429813	*
GSX1	0.042973	0.149759	0.042973	*
OASL	0.0429697	0.149759	0.0429697	*
GBP1	0.0429643	0.251899	0.0429643	*
KIF4B	0.0429591	0.450757	0.0429591	*
DMC1	0.0429569	0.30001	0.0429569	*
HDAC11	0.0429515	0.149759	0.0429515	*
B9D2	0.042934	0.0619914	0.042934	*
GTPBP10	0.0429313	0.0619914	0.0429313	*
C1orf87	0.042915	0.0619914	0.042915	*
ADORA2B	0.0429086	0.30001	0.0429086	*
ADRBK2	0.0428991	0.23139	0.0428991	*
C5orf30	0.042898	0.0619914	0.042898	*
BMP5	0.0428959	0.0906522	0.0428959	*
SELENBP1	0.0428808	0.251899	0.0428808	*
RIC1	0.0428753	0.281447	0.0428753	*
CEP55	0.0428703	0.149759	0.0428703	*
SRPRA	0.0428571	0.149759	0.0428571	*
MSRB3	0.0428483	0.149759	0.0428483	*
STPG1	0.0428468	0.0619914	0.0428468	*
EP300	0.0428449	0.294136	0.0428449	*
SYT14	0.0428389	0.149759	0.0428389	*
WDR59	0.0428326	0.149759	0.0428326	*
ARHGAP9	0.0428304	0.149759	0.0428304	*
HSP90AB1	0.0428226	0.211608	0.0428226	*
DNAAF2	0.0428118	0.101731	0.0428118	*
FAM222A	0.0428017	0.149759	0.0428017	*
TMEM62	0.0427972	0.149759	0.0427972	*
OR2K2	0.0427778	0.149759	0.0427778	*
ARHGAP23	0.0427517	0.0971071	0.0427517	*
TNRC18	0.0427378	0.149759	0.0427378	*
CYP4Z1	0.0427045	0.0619914	0.0427045	*
TDRD9	0.0426894	0.219523	0.0426894	*
TRAF4	0.0426744	0.0619914	0.0426744	*
RNASE12	0.042641	0.0619914	0.042641	*
PRRC2B	0.0426019	0.495683	0.0426019	*
ACTL6A	0.0425752	0.149759	0.0425752	*
PRSS35	0.0425457	0.149759	0.0425457	*
CAPS	0.0425336	0.149759	0.0425336	*
SSFA2	0.0425173	0.149759	0.0425173	*
SFTPD	0.0425109	0.0806855	0.0425109	*
PLPP4	0.0425032	0.149759	0.0425032	*
CLDN10	0.0424833	0.149759	0.0424833	*
SLC30A1	0.0424476	0.30001	0.0424476	*
TNFSF11	0.0424415	0.149759	0.0424415	*
EPHX2	0.0424325	0.101731	0.0424325	*
TP53BP1	0.0424209	0.219523	0.0424209	*
SH3RF3	0.0424114	0.281447	0.0424114	*
RHOA	0.0424013	0.0619914	0.0424013	*
HIST1H1A	0.0423935	0.149759	0.0423935	*
TNKS	0.0423686	0.149759	0.0423686	*
COPA	0.0423346	0.149759	0.0423346	*
IL1R1	0.0423225	0.0906522	0.0423225	*
DSE	0.0423225	0.149759	0.0423225	*
ZNF541	0.0423212	0.149759	0.0423212	*
SLC4A1	0.0423177	0.149759	0.0423177	*
NUP88	0.0422976	0.149759	0.0422976	*
LOX	0.0422839	0.0619914	0.0422839	*
PCID2	0.0422688	0.0806855	0.0422688	*
CFAP53	0.0422521	0.30001	0.0422521	*
PRR25	0.0422486	0.149759	0.0422486	*
AMY2A	0.0422421	0.0806855	0.0422421	*
PRIMPOL	0.0422389	0.30001	0.0422389	*
SRC	0.0422137	0.450757	0.0422137	*
PTCD1	0.0422037	0.219523	0.0422037	*
COL17A1	0.0422036	0.149759	0.0422036	*
C8orf31	0.0421603	0.149759	0.0421603	*
DHRS2	0.04215	0.30001	0.04215	*
SLC2A4RG	0.0421379	0.149759	0.0421379	*
FOCAD	0.0421342	0.20587	0.0421342	*
TAAR8	0.0421245	0.149759	0.0421245	*
SRSF11	0.042109	0.0806855	0.042109	*
LCE6A	0.0420288	0.0619914	0.0420288	*
UBXN7	0.0420186	0.149759	0.0420186	*
DMTF1	0.0419996	0.0619914	0.0419996	*
ITPKB	0.0419979	0.251899	0.0419979	*
POMT1	0.0419962	0.0906522	0.0419962	*
ALDH3A2	0.0419713	0.0619914	0.0419713	*
OR51D1	0.0419602	0.0619914	0.0419602	*
RNF5	0.0419491	0.149759	0.0419491	*
INA	0.0419312	0.30001	0.0419312	*
DOK7	0.0419217	0.219523	0.0419217	*
BRSK2	0.0419052	0.110359	0.0419052	*
WTH3DI	0.0418883	0.149759	0.0418883	*
LEFTY2	0.041877	0.149759	0.041877	*
DLC1	0.0418668	0.384057	0.0418668	*
DPPA4	0.0418661	0.0806855	0.0418661	*
DMXL1	0.0418453	0.280919	0.0418453	*
ZBTB34	0.0418331	0.0806855	0.0418331	*
SGK223	0.0418182	0.149759	0.0418182	*
PPP1R10	0.0418168	0.149759	0.0418168	*
EGR4	0.0418118	0.251899	0.0418118	*
ZNF79	0.0418046	0.0906522	0.0418046	*
UBN2	0.041803	0.0971071	0.041803	*
ADGRE2	0.0417719	0.0971071	0.0417719	*
ADRM1	0.0417418	0.149759	0.0417418	*
STRIP2	0.041723	0.0806855	0.041723	*
SQLE	0.0416749	0.149759	0.0416749	*
WFS1	0.0416573	0.275542	0.0416573	*
HSD17B3	0.0416557	0.0619914	0.0416557	*
TP53	0.0416436	0.149759	0.0416436	*
SARS2	0.0416291	0.251899	0.0416291	*
ICA1L	0.0416247	0.0619914	0.0416247	*
LRRC74B	0.0416195	0.0619914	0.0416195	*
NET1	0.041614	0.149759	0.041614	*
LRIT2	0.0415807	0.0619914	0.0415807	*
AMN	0.0415447	0.0806855	0.0415447	*
HCAR1	0.0415374	0.0806855	0.0415374	*
THEM6	0.0415265	0.149759	0.0415265	*
GRID2IP	0.041518	0.211608	0.041518	*
TP53I3	0.0415127	0.0806855	0.0415127	*
CEP72	0.0414457	0.0906522	0.0414457	*
GSTA2	0.0413996	0.149759	0.0413996	*
INTS2	0.0413946	0.251899	0.0413946	*
CES1	0.0413888	0.149759	0.0413888	*
OR5H14	0.0413883	0.0619914	0.0413883	*
PIK3R5	0.0413836	0.363325	0.0413836	*
PRAMEF4	0.0413833	0.0619914	0.0413833	*
PPRC1	0.0413621	0.421306	0.0413621	*
FRS3	0.0413578	0.0906522	0.0413578	*
GALNT18	0.0413283	0.0806855	0.0413283	*
ERICH1	0.0413228	0.251899	0.0413228	*
ZFYVE26	0.0413212	0.246122	0.0413212	*
RIPK4	0.0413153	0.441123	0.0413153	*
FGF20	0.0413042	0.0619914	0.0413042	*
ANTXR2	0.0413029	0.0619914	0.0413029	*
PLEKHA1	0.0412975	0.0806855	0.0412975	*
WTIP	0.0412914	0.149759	0.0412914	*
MBTPS2	0.0412911	0.0619914	0.0412911	*
BMPR1A	0.0412843	0.0806855	0.0412843	*
NAMPT	0.0412629	0.0619914	0.0412629	*
ZNF653	0.0412605	0.30001	0.0412605	*
C12orf40	0.0412605	0.0619914	0.0412605	*
CLIP4	0.0412591	0.149759	0.0412591	*
USB1	0.0412583	0.0619914	0.0412583	*
C16orf71	0.041257	0.0906522	0.041257	*
CATSPERB	0.0412374	0.0806855	0.0412374	*
RAPGEF2	0.0412138	0.476258	0.0412138	*
COPS2	0.0412108	0.149759	0.0412108	*
TXNDC12	0.0412067	0.149759	0.0412067	*
ZNF567	0.0412024	0.0806855	0.0412024	*
AHI1	0.0411955	0.105256	0.0411955	*
DRD4	0.0411595	0.149759	0.0411595	*
PLPPR3	0.0411432	0.149759	0.0411432	*
DCTN3	0.0411258	0.149759	0.0411258	*
ASIC1	0.0411185	0.450757	0.0411185	*
ZNF280B	0.0411176	0.0619914	0.0411176	*
ANAPC1	0.0411141	0.149759	0.0411141	*
